GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P017001,P017001.2000,P017002,P017002.2000,P017003,P017003.2000
37129011606,140,37,129,48900,999,,,Census Tract 116.06,4176,1811,3577,1438,2.44,,0.49,,1.95,
37129011607,140,37,129,48900,999,,,Census Tract 116.07,10804,4887,6327,2821,2.34,,0.55,,1.79,
37129011608,140,37,129,48900,999,,,Census Tract 116.08,5358,2156,3137,1244,2.61,,0.62,,1.99,
37129011701,140,37,129,48900,999,,,Census Tract 117.01,4409,2427,3490,1707,2.10,,0.31,,1.79,
37129011703,140,37,129,48900,999,,,Census Tract 117.03,3802,1887,2198,1153,2.34,,0.46,,1.88,
37129011705,140,37,129,48900,999,,,Census Tract 117.05,8039,3379,4934,2138,2.54,,0.62,,1.92,
37129011800,140,37,129,48900,999,,,Census Tract 118,2473,2750,2577,2911,2.13,,0.27,,1.86,
37129011902,140,37,129,48900,999,,,Census Tract 119.02,5028,2779,4926,2622,2.03,,0.26,,1.77,
37129011903,140,37,129,48900,999,,,Census Tract 119.03,8514,2830,6156,2438,1.90,,0.18,,1.72,
37129012001,140,37,129,48900,999,,,Census Tract 120.01,7013,3078,5648,2503,2.52,,0.56,,1.95,
37129012004,140,37,129,48900,999,,,Census Tract 120.04,3649,1513,3173,1284,2.58,,0.62,,1.95,
37129012006,140,37,129,48900,999,,,Census Tract 120.06,3865,1936,2883,1360,2.15,,0.42,,1.73,
37129012007,140,37,129,48900,999,,,Census Tract 120.07,3935,2595,2935,1823,1.75,,0.22,,1.53,
37129012008,140,37,129,48900,999,,,Census Tract 120.08,5430,2914,4051,2047,2.03,,0.39,,1.64,
37129012009,140,37,129,48900,999,,,Census Tract 120.09,7062,2837,6207,2325,2.61,,0.65,,1.97,
37129012010,140,37,129,48900,999,,,Census Tract 120.10,4840,1929,4255,1581,2.62,,0.65,,1.97,
37129012101,140,37,129,48900,999,,,Census Tract 121.01,8130,3591,5446,2267,2.47,,0.59,,1.89,
37129012103,140,37,129,48900,999,,,Census Tract 121.03,4307,1800,2816,1132,2.53,,0.58,,1.95,
37129012104,140,37,129,48900,999,,,Census Tract 121.04,5387,2408,3522,1514,2.45,,0.50,,1.95,
37129012105,140,37,129,48900,999,,,Census Tract 121.05,11361,5213,7427,3278,2.43,,0.54,,1.89,
37129012201,140,37,129,48900,999,,,Census Tract 122.01,2665,2919,2293,2297,2.01,,0.28,,1.73,
37129012202,140,37,129,48900,999,,,Census Tract 122.02,3048,2710,2622,2132,2.23,,0.40,,1.83,
37129980100,140,37,129,48900,999,,,Census Tract 9801,2,1,1,0,2.00,,0.00,,2.00,
37129990100,140,37,129,48900,999,,,Census Tract 9901,0,0,0,0,0.00,,0.00,,0.00,
37131920200,140,37,131,40260,999,,,Census Tract 9202,4636,2376,4835,2195,2.33,,0.51,,1.82,
37131920401,140,37,131,40260,999,,,Census Tract 9204.01,4370,2087,4112,1764,2.42,,0.58,,1.84,
37131920402,140,37,131,40260,999,,,Census Tract 9204.02,1500,1727,1411,1460,2.04,,0.25,,1.78,
37133000103,140,37,133,27340,999,,,Census Tract 1.03,5415,2197,4028,1696,2.67,,0.68,,1.99,
37133000201,140,37,133,27340,999,,,Census Tract 2.01,9234,3782,5395,2410,2.67,,0.75,,1.91,
37133000202,140,37,133,27340,999,,,Census Tract 2.02,10317,3796,6036,2423,2.90,,0.91,,1.99,
37133000301,140,37,133,27340,999,,,Census Tract 3.01,5981,2525,7863,3478,2.62,,0.67,,1.95,
37133000302,140,37,133,27340,999,,,Census Tract 3.02,9027,3660,7102,2964,2.69,,0.79,,1.90,
37133000401,140,37,133,27340,999,,,Census Tract 4.01,4787,2389,3501,1809,2.45,,0.55,,1.90,
37133000403,140,37,133,27340,999,,,Census Tract 4.03,1035,3291,757,2492,1.91,,0.16,,1.75,
37133000500,140,37,133,27340,999,,,Census Tract 5,1294,11,1186,7,3.55,,1.45,,2.09,
37133000700,140,37,133,27340,999,,,Census Tract 7,5176,1396,6422,1434,3.93,,1.99,,1.94,
37133001000,140,37,133,27340,999,,,Census Tract 10,4455,365,4400,433,3.66,,1.75,,1.91,
37133001101,140,37,133,27340,999,,,Census Tract 11.01,4585,1823,4438,1812,2.70,,0.72,,1.98,
37133001102,140,37,133,27340,999,,,Census Tract 11.02,4570,2065,4423,2052,2.38,,0.55,,1.84,
37133001300,140,37,133,27340,999,,,Census Tract 13,12779,5353,7346,2804,2.47,,0.63,,1.84,
37133001400,140,37,133,27340,999,,,Census Tract 14,4672,1823,4245,1691,2.68,,0.70,,1.98,
37133001700,140,37,133,27340,999,,,Census Tract 17,2595,1157,2315,1066,2.39,,0.55,,1.85,
37133001800,140,37,133,27340,999,,,Census Tract 18,1922,821,1942,875,2.22,,0.43,,1.79,
37133002100,140,37,133,27340,999,,,Census Tract 21,6552,2463,5864,2115,2.78,,0.76,,2.02,
37133002202,140,37,133,27340,999,,,Census Tract 22.02,5081,2144,4305,1779,2.48,,0.64,,1.85,
37133002300,140,37,133,27340,999,,,Census Tract 23,4552,1712,3796,1410,2.83,,0.84,,1.99,
37133002400,140,37,133,27340,999,,,Census Tract 24,6283,2606,5959,2613,2.61,,0.70,,1.91,
37133002500,140,37,133,27340,999,,,Census Tract 25,3126,1311,3000,1319,2.74,,0.80,,1.94,
37133002600,140,37,133,27340,999,,,Census Tract 26,4492,1871,4349,1882,2.42,,0.63,,1.79,
37133002800,140,37,133,27340,999,,,Census Tract 28,9692,3890,7601,3004,2.71,,0.76,,1.96,
37133990100,140,37,133,27340,999,,,Census Tract 9901,0,0,0,0,0.00,,0.00,,0.00,
37135010703,140,37,135,20500,450,,,Census Tract 107.03,6064,3215,5170,2923,2.06,,0.36,,1.70,
37135010704,140,37,135,20500,450,,,Census Tract 107.04,5134,2670,4614,2354,2.08,,0.39,,1.69,
37135010705,140,37,135,20500,450,,,Census Tract 107.05,4573,2181,5004,2303,2.25,,0.38,,1.87,
37135010706,140,37,135,20500,450,,,Census Tract 107.06,3203,1161,3506,1226,2.83,,0.89,,1.93,
37135010802,140,37,135,20500,450,,,Census Tract 108.02,4654,2014,4148,1724,2.50,,0.54,,1.96,
37135010901,140,37,135,20500,450,,,Census Tract 109.01,5383,2266,4371,1932,2.53,,0.60,,1.93,
37135010902,140,37,135,20500,450,,,Census Tract 109.02,4724,1807,3835,1540,2.61,,0.71,,1.90,
37135011000,140,37,135,20500,450,,,Census Tract 110,7182,3199,5987,2567,2.43,,0.59,,1.83,
37135011101,140,37,135,20500,450,,,Census Tract 111.01,8028,3497,6373,2635,2.49,,0.61,,1.88,
37135011102,140,37,135,20500,450,,,Census Tract 111.02,5844,2497,4798,2021,2.50,,0.65,,1.85,
37135011202,140,37,135,20500,450,,,Census Tract 112.02,6885,2664,5043,2023,2.76,,0.80,,1.96,
37135011203,140,37,135,20500,450,,,Census Tract 112.03,5301,2495,5076,2298,2.33,,0.49,,1.84,
37135011204,140,37,135,20500,450,,,Census Tract 112.04,3189,1304,2249,913,2.56,,0.58,,1.98,
37135011205,140,37,135,20500,450,,,Census Tract 112.05,7554,3230,5329,2264,2.55,,0.73,,1.83,
37135011300,140,37,135,20500,450,,,Census Tract 113,2926,1246,2403,1111,2.46,,0.24,,2.22,
37135011500,140,37,135,20500,450,,,Census Tract 115,1812,912,2023,1037,2.20,,0.36,,1.84,
37135011601,140,37,135,20500,450,,,Census Tract 116.01,2350,21,2684,57,2.00,,0.00,,2.00,
37135011602,140,37,135,20500,450,,,Census Tract 116.02,5786,636,6610,1726,2.11,,0.40,,1.71,
37135011700,140,37,135,20500,450,,,Census Tract 117,4190,1361,4852,1354,2.36,,0.19,,2.17,
37135011800,140,37,135,20500,450,,,Census Tract 118,3186,1409,2686,1208,2.37,,0.40,,1.98,
37135011901,140,37,135,20500,450,,,Census Tract 119.01,5315,2377,4832,2185,2.34,,0.53,,1.81,
37135011902,140,37,135,20500,450,,,Census Tract 119.02,3945,1808,3586,1662,2.33,,0.53,,1.80,
37135012100,140,37,135,20500,450,,,Census Tract 121,7551,3491,6291,2949,2.24,,0.51,,1.72,
37135012202,140,37,135,20500,450,,,Census Tract 122.02,5624,2282,4482,1880,2.62,,0.77,,1.85,
37137950101,140,37,137,35100,999,,,Census Tract 9501.01,2941,1419,3060,1385,2.49,,0.60,,1.89,
37137950102,140,37,137,35100,999,,,Census Tract 9501.02,4079,1982,4244,1936,2.31,,0.49,,1.82,
37137950201,140,37,137,35100,999,,,Census Tract 9502.01,3885,2540,3571,2125,2.22,,0.38,,1.84,
37137990100,140,37,137,35100,999,,,Census Tract 9901,0,0,0,0,0.00,,0.00,,0.00,
37139960100,140,37,139,21020,999,,,Census Tract 9601,1731,930,1950,941,2.31,,0.50,,1.81,
37139960200,140,37,139,21020,999,,,Census Tract 9602,5175,1840,4606,1776,2.31,,0.50,,1.81,
37139960300,140,37,139,21020,999,,,Census Tract 9603,2962,1383,2728,1295,2.39,,0.78,,1.61,
37139960400,140,37,139,21020,999,,,Census Tract 9604,4214,2066,4479,2064,2.32,,0.52,,1.80,
37139960502,140,37,139,21020,999,,,Census Tract 9605.02,5246,1823,4317,1445,2.54,,0.62,,1.93,
37139960600,140,37,139,21020,999,,,Census Tract 9606,6653,2601,4935,1910,2.69,,0.67,,2.02,
37139960701,140,37,139,21020,999,,,Census Tract 9607.01,5654,2273,4524,1771,2.66,,0.69,,1.97,
37139960702,140,37,139,21020,999,,,Census Tract 9607.02,3117,1428,2494,1112,2.49,,0.54,,1.95,
37141920102,140,37,141,48900,999,,,Census Tract 9201.02,1094,2073,831,1609,2.10,,0.24,,1.86,
37141920103,140,37,141,48900,999,,,Census Tract 9201.03,4004,2798,3042,2171,2.43,,0.52,,1.90,
37141920201,140,37,141,48900,999,,,Census Tract 9202.01,5678,2554,3731,1732,2.46,,0.58,,1.89,
37141920202,140,37,141,48900,999,,,Census Tract 9202.02,6164,2782,4050,1887,2.47,,0.51,,1.96,
37141920203,140,37,141,48900,999,,,Census Tract 9202.03,4074,1703,2677,1155,2.70,,0.70,,2.00,
37141920300,140,37,141,48900,999,,,Census Tract 9203,4232,1935,3973,1733,2.49,,0.56,,1.93,
37141920401,140,37,141,48900,999,,,Census Tract 9204.01,2381,1057,2122,869,2.61,,0.74,,1.87,
37141920403,140,37,141,48900,999,,,Census Tract 9204.03,3671,1582,3271,1301,2.49,,0.61,,1.88,
37141920501,140,37,141,48900,999,,,Census Tract 9205.01,4633,2191,4242,1896,2.52,,0.62,,1.90,
37141920601,140,37,141,48900,999,,,Census Tract 9206.01,3093,1238,2459,1019,2.77,,0.70,,2.07,
37141990100,140,37,141,48900,999,,,Census Tract 9901,0,0,0,0,0.00,,0.00,,0.00,
37143920100,140,37,143,21020,999,,,Census Tract 9201,6853,3210,5879,2692,2.47,,0.53,,1.94,
37143920201,140,37,143,21020,999,,,Census Tract 9202.01,2828,1398,2352,1240,2.39,,0.57,,1.82,
37143920202,140,37,143,21020,999,,,Census Tract 9202.02,3772,2378,3136,2110,2.26,,0.39,,1.87,
37145920100,140,37,145,20500,450,,,Census Tract 9201,6834,3021,5879,2414,2.58,,0.64,,1.94,
37145920200,140,37,145,20500,450,,,Census Tract 9202,6749,3562,6725,3191,2.44,,0.49,,1.94,
37145920300,140,37,145,20500,450,,,Census Tract 9203,6294,2969,6304,2813,2.30,,0.58,,1.73,
37145920500,140,37,145,20500,450,,,Census Tract 9205,6984,2987,5743,2342,2.55,,0.61,,1.94,
37145920601,140,37,145,20500,450,,,Census Tract 9206.01,5133,2272,4253,1796,2.53,,0.59,,1.94,
37145920602,140,37,145,20500,450,,,Census Tract 9206.02,4619,1991,3827,1573,2.50,,0.58,,1.92,
37147000100,140,37,147,24780,999,,,Census Tract 1,5173,2777,4894,2542,2.08,,0.23,,1.85,
37147000201,140,37,147,24780,999,,,Census Tract 2.01,4952,2805,4705,2790,1.91,,0.21,,1.69,
37147000202,140,37,147,24780,999,,,Census Tract 2.02,2623,1363,2493,1356,2.17,,0.43,,1.74,
37147000301,140,37,147,24780,999,,,Census Tract 3.01,3159,1346,2392,995,2.54,,0.66,,1.87,
37147000302,140,37,147,24780,999,,,Census Tract 3.02,8858,4071,6706,3009,2.35,,0.36,,1.99,
37147000400,140,37,147,24780,999,,,Census Tract 4,6567,1101,5959,1111,1.99,,0.24,,1.75,
37147000502,140,37,147,24780,999,,,Census Tract 5.02,6706,4385,4883,2961,1.72,,0.21,,1.51,
37147000601,140,37,147,24780,999,,,Census Tract 6.01,6686,3583,4156,1937,1.94,,0.42,,1.53,
37147000603,140,37,147,24780,999,,,Census Tract 6.03,9570,4196,5950,2268,2.47,,0.70,,1.77,
37147000701,140,37,147,24780,999,,,Census Tract 7.01,3903,2007,5197,2265,2.33,,0.56,,1.77,
37147000800,140,37,147,24780,999,,,Census Tract 8,3575,1272,3009,2008,2.72,,0.76,,1.97,
37147000900,140,37,147,24780,999,,,Census Tract 9,8052,3317,5489,2347,2.63,,0.61,,2.02,
37147001001,140,37,147,24780,999,,,Census Tract 10.01,2240,855,1719,643,2.78,,0.59,,2.19,
37147001002,140,37,147,24780,999,,,Census Tract 10.02,6072,2434,4659,1830,2.68,,0.71,,1.97,
37147001003,140,37,147,24780,999,,,Census Tract 10.03,5272,2103,4045,1581,2.67,,0.71,,1.95,
37147001200,140,37,147,24780,999,,,Census Tract 12,5939,2573,4261,1853,2.52,,0.57,,1.95,
37147001301,140,37,147,24780,999,,,Census Tract 13.01,3883,1625,2398,1001,2.60,,0.74,,1.86,
37147001302,140,37,147,24780,999,,,Census Tract 13.02,5177,2073,3197,1277,2.61,,0.72,,1.88,
37147001303,140,37,147,24780,999,,,Census Tract 13.03,7689,3398,4749,2093,2.45,,0.65,,1.80,
37147001401,140,37,147,24780,999,,,Census Tract 14.01,4801,2188,4497,1939,2.38,,0.59,,1.80,
37147001600,140,37,147,24780,999,,,Census Tract 16,7843,3465,5311,2183,2.47,,0.59,,1.88,
37147001700,140,37,147,24780,999,,,Census Tract 17,3753,1647,2949,1269,2.51,,0.63,,1.88,
37147002002,140,37,147,24780,999,,,Census Tract 20.02,5246,2329,5209,2137,2.53,,0.59,,1.93,
37149920101,140,37,149,99999,999,,,Census Tract 9201.01,3373,1595,2851,1268,2.46,,0.55,,1.91,
37149920103,140,37,149,99999,999,,,Census Tract 9201.03,3197,1548,2701,1238,2.38,,0.48,,1.90,
37149920104,140,37,149,99999,999,,,Census Tract 9201.04,2983,1514,2520,1210,2.13,,0.40,,1.73,
37149920200,140,37,149,99999,999,,,Census Tract 9202,5061,2967,4310,2166,2.37,,0.51,,1.86,
37149920303,140,37,149,99999,999,,,Census Tract 9203.03,1947,1275,1961,1107,2.10,,0.34,,1.76,
37149920304,140,37,149,99999,999,,,Census Tract 9203.04,2874,1889,2895,1640,2.00,,0.32,,1.68,
37151030100,140,37,151,24660,268,,,Census Tract 301,4597,2128,4498,2079,2.22,,0.57,,1.65,
37151030201,140,37,151,24660,268,,,Census Tract 302.01,3078,1617,3221,1612,2.19,,0.50,,1.69,
37151030301,140,37,151,24660,268,,,Census Tract 303.01,6501,2729,5319,2223,2.67,,0.75,,1.93,
37151030302,140,37,151,24660,268,,,Census Tract 303.02,3041,1181,3264,1116,2.69,,0.89,,1.80,
37151030400,140,37,151,24660,268,,,Census Tract 304,4193,1871,3896,1797,2.51,,0.72,,1.79,
37151030503,140,37,151,24660,268,,,Census Tract 305.03,5855,2447,5275,2137,2.58,,0.60,,1.98,
37151030802,140,37,151,24660,268,,,Census Tract 308.02,6290,2733,6263,2559,2.59,,0.63,,1.96,
37151031000,140,37,151,24660,268,,,Census Tract 310,7151,3133,6801,2833,2.55,,0.64,,1.91,
37151031200,140,37,151,24660,268,,,Census Tract 312,5336,2455,5250,2198,2.46,,0.60,,1.86,
37151031303,140,37,151,24660,268,,,Census Tract 313.03,4226,1762,4392,1715,2.59,,0.58,,2.00,
37151031304,140,37,151,24660,268,,,Census Tract 313.04,4701,2051,4885,1997,2.49,,0.57,,1.93,
37151031305,140,37,151,24660,268,,,Census Tract 313.05,4090,1728,3673,1518,2.60,,0.62,,1.98,
37151031306,140,37,151,24660,268,,,Census Tract 313.06,6845,2787,6149,2450,2.62,,0.63,,1.99,
37151031400,140,37,151,24660,268,,,Census Tract 314,8452,3616,6224,2684,2.53,,0.69,,1.84,
37151031503,140,37,151,24660,268,,,Census Tract 315.03,3011,1561,2483,1221,2.10,,0.45,,1.65,
37151031504,140,37,151,24660,268,,,Census Tract 315.04,5234,2090,4498,1820,2.64,,0.67,,1.97,
37151031505,140,37,151,24660,268,,,Census Tract 315.05,3618,1497,3108,1303,2.56,,0.61,,1.95,
37151031602,140,37,151,24660,268,,,Census Tract 316.02,1504,685,1383,641,2.37,,0.52,,1.85,
37153970100,140,37,153,40460,999,,,Census Tract 9701,3676,1296,3951,1202,2.59,,0.64,,1.95,
37153970200,140,37,153,40460,999,,,Census Tract 9702,4930,2311,4781,2167,2.51,,0.62,,1.90,
37153970300,140,37,153,40460,999,,,Census Tract 9703,4878,2249,4978,2209,2.47,,0.57,,1.90,
37153970400,140,37,153,40460,999,,,Census Tract 9704,4230,1859,4176,1825,2.43,,0.57,,1.86,
37153970500,140,37,153,40460,999,,,Census Tract 9705,2503,1208,2660,1256,2.38,,0.62,,1.77,
37153970700,140,37,153,40460,999,,,Census Tract 9707,3130,1415,3269,1456,2.46,,0.64,,1.83,
37153970800,140,37,153,40460,999,,,Census Tract 9708,5340,2303,5207,2177,2.53,,0.60,,1.93,
37153970900,140,37,153,40460,999,,,Census Tract 9709,5236,2252,5067,2177,2.48,,0.60,,1.87,
37153971000,140,37,153,40460,999,,,Census Tract 9710,4174,1919,4130,1865,2.48,,0.68,,1.80,
37153971100,140,37,153,40460,999,,,Census Tract 9711,4390,1949,12032,4954,2.51,,0.63,,1.88,
37155960102,140,37,155,31300,354,,,Census Tract 9601.02,5195,2140,4464,1872,2.61,,0.65,,1.96,
37155960202,140,37,155,31300,354,,,Census Tract 9602.02,4664,1591,4201,1339,3.24,,1.05,,2.19,
37155960300,140,37,155,31300,354,,,Census Tract 9603,6797,2738,6383,2418,2.78,,0.81,,1.96,
37155960402,140,37,155,31300,354,,,Census Tract 9604.02,3568,1298,3080,1095,2.96,,0.86,,2.10,
37155960502,140,37,155,31300,354,,,Census Tract 9605.02,6057,1853,4682,1494,2.59,,0.58,,2.01,
37155960701,140,37,155,31300,354,,,Census Tract 9607.01,5471,1999,4794,1728,2.87,,0.82,,2.05,
37155960702,140,37,155,31300,354,,,Census Tract 9607.02,3080,1157,2698,1000,2.84,,0.84,,2.00,
37155960801,140,37,155,31300,354,,,Census Tract 9608.01,4529,1493,4930,1683,2.49,,0.83,,1.66,
37155960900,140,37,155,31300,354,,,Census Tract 9609,2001,948,1892,924,2.29,,0.48,,1.81,
37155961000,140,37,155,31300,354,,,Census Tract 9610,2147,990,2129,1051,2.38,,0.56,,1.82,
37155961200,140,37,155,31300,354,,,Census Tract 9612,2902,1341,2849,1328,2.26,,0.50,,1.75,
37155961301,140,37,155,31300,354,,,Census Tract 9613.01,4473,1800,3961,1584,2.50,,0.61,,1.89,
37155961400,140,37,155,31300,354,,,Census Tract 9614,3833,1556,3424,1337,2.68,,0.68,,2.00,
37155961500,140,37,155,31300,354,,,Census Tract 9615,5841,2304,5121,2035,2.73,,0.76,,1.97,
37155961801,140,37,155,31300,354,,,Census Tract 9618.01,5086,1915,4774,1673,2.92,,0.83,,2.09,
37155961802,140,37,155,31300,354,,,Census Tract 9618.02,5198,2062,4878,1802,2.76,,0.72,,2.04,
37155961900,140,37,155,31300,354,,,Census Tract 9619,4995,2162,5081,2114,2.60,,0.61,,1.99,
37155962001,140,37,155,31300,354,,,Census Tract 9620.01,3709,1638,3763,1535,2.59,,0.74,,1.85,
37157040102,140,37,157,24660,268,,,Census Tract 401.02,2823,1334,3017,1282,2.43,,0.56,,1.87,
37157040200,140,37,157,24660,268,,,Census Tract 402,3949,1904,4145,1927,2.47,,0.65,,1.82,
37157040400,140,37,157,24660,268,,,Census Tract 404,6361,2982,6492,2892,2.45,,0.59,,1.85,
37157040501,140,37,157,24660,268,,,Census Tract 405.01,3659,1871,4161,1872,2.28,,0.49,,1.79,
37157040502,140,37,157,24660,268,,,Census Tract 405.02,2876,1460,3100,1470,2.29,,0.48,,1.81,
37157040601,140,37,157,24660,268,,,Census Tract 406.01,3872,1782,3673,1667,2.42,,0.53,,1.89,
37157040700,140,37,157,24660,268,,,Census Tract 407,4524,2111,4438,2027,2.38,,0.48,,1.90,
37157041001,140,37,157,24660,268,,,Census Tract 410.01,6103,2675,10941,4685,2.51,,0.60,,1.91,
37157041002,140,37,157,24660,268,,,Census Tract 410.02,5894,2475,5555,2194,2.55,,0.59,,1.95,
37157041100,140,37,157,24660,268,,,Census Tract 411,6657,3006,6540,2728,2.43,,0.50,,1.93,
37157041200,140,37,157,24660,268,,,Census Tract 412,5282,2620,5880,2631,2.34,,0.53,,1.82,
37157041300,140,37,157,24660,268,,,Census Tract 413,6737,2968,6599,2702,2.56,,0.58,,1.97,
37157041500,140,37,157,24660,268,,,Census Tract 415,6942,3432,6214,2886,2.17,,0.46,,1.71,
37159050201,140,37,159,41580,172,,,Census Tract 502.01,3858,1854,3803,1747,2.28,,0.51,,1.77,
37159050202,140,37,159,41580,172,,,Census Tract 502.02,4291,2187,4018,1591,2.32,,0.58,,1.74,
37159050300,140,37,159,41580,172,,,Census Tract 503,3748,1850,3868,1877,2.38,,0.60,,1.79,
37159050400,140,37,159,41580,172,,,Census Tract 504,3154,1154,2987,1091,2.59,,0.84,,1.75,
37159050500,140,37,159,41580,172,,,Census Tract 505,3719,1334,3893,1343,2.29,,0.54,,1.75,
37159050700,140,37,159,41580,172,,,Census Tract 507,3196,1414,3362,1435,2.55,,0.67,,1.89,
37159050800,140,37,159,41580,172,,,Census Tract 508,2834,1519,3296,1481,2.40,,0.61,,1.79,
37159050901,140,37,159,41580,172,,,Census Tract 509.01,4139,2153,3840,1892,2.46,,0.53,,1.93,
37159050903,140,37,159,41580,172,,,Census Tract 509.03,6153,2601,5726,2255,2.61,,0.63,,1.99,
37159050904,140,37,159,41580,172,,,Census Tract 509.04,2582,1438,2403,1247,2.46,,0.54,,1.92,
37159051001,140,37,159,41580,172,,,Census Tract 510.01,7435,3159,6793,2722,2.56,,0.61,,1.95,
37159051002,140,37,159,41580,172,,,Census Tract 510.02,5877,2514,4794,2017,2.53,,0.62,,1.91,
37159051101,140,37,159,41580,172,,,Census Tract 511.01,6859,2820,5801,2368,2.62,,0.65,,1.97,
37159051102,140,37,159,41580,172,,,Census Tract 511.02,3774,1640,3737,1505,2.53,,0.58,,1.95,
37159051201,140,37,159,41580,172,,,Census Tract 512.01,6822,2172,5628,1846,2.80,,0.78,,2.02,
37159051202,140,37,159,41580,172,,,Census Tract 512.02,3297,1275,3427,1334,2.79,,0.72,,2.07,
37159051204,140,37,159,41580,172,,,Census Tract 512.04,3973,1675,3134,1264,2.57,,0.68,,1.89,
37159051301,140,37,159,41580,172,,,Census Tract 513.01,2046,1025,2581,1115,2.36,,0.53,,1.83,
37159051303,140,37,159,41580,172,,,Census Tract 513.03,5548,2718,4626,2180,2.25,,0.55,,1.70,
37159051400,140,37,159,41580,172,,,Census Tract 514,6967,3111,6259,2774,2.49,,0.58,,1.91,
37159051501,140,37,159,41580,172,,,Census Tract 515.01,3876,1650,3642,1534,2.65,,0.77,,1.88,
37159051502,140,37,159,41580,172,,,Census Tract 515.02,3220,1371,3026,1275,2.53,,0.54,,1.99,
37159051700,140,37,159,41580,172,,,Census Tract 517,7818,3318,7430,3005,2.57,,0.62,,1.96,
37159051801,140,37,159,41580,172,,,Census Tract 518.01,4148,1715,3665,1422,2.61,,0.62,,1.99,
37159051802,140,37,159,41580,172,,,Census Tract 518.02,4574,1840,4042,1526,2.63,,0.61,,2.02,
37161960100,140,37,161,22580,999,,,Census Tract 9601,6265,3090,5968,2533,2.43,,0.52,,1.91,
37161960300,140,37,161,22580,999,,,Census Tract 9603,2625,3454,17612,9307,2.11,,0.30,,1.81,
37161960500,140,37,161,22580,999,,,Census Tract 9605,8018,3649,7521,3165,2.40,,0.52,,1.88,
37161960600,140,37,161,22580,999,,,Census Tract 9606,4175,2001,3883,1823,2.30,,0.53,,1.77,
37161960700,140,37,161,22580,999,,,Census Tract 9607,4887,2150,4590,1984,2.52,,0.61,,1.91,
37161960800,140,37,161,22580,999,,,Census Tract 9608,4475,2308,4478,2282,2.22,,0.56,,1.65,
37161960900,140,37,161,22580,999,,,Census Tract 9609,5330,2507,5467,2407,2.40,,0.57,,1.83,
37161961000,140,37,161,22580,999,,,Census Tract 9610,7425,3332,6679,2914,2.49,,0.61,,1.88,
37161961101,140,37,161,22580,999,,,Census Tract 9611.01,6110,2746,5365,2448,2.61,,0.65,,1.96,
37161961102,140,37,161,22580,999,,,Census Tract 9611.02,3349,1485,2940,1324,2.54,,0.60,,1.94,
37161961200,140,37,161,22580,999,,,Census Tract 9612,4730,2122,4374,1877,2.49,,0.59,,1.91,
37163970100,140,37,163,99999,999,,,Census Tract 9701,7110,2934,6819,2745,2.76,,0.75,,2.01,
37163970200,140,37,163,99999,999,,,Census Tract 9702,6635,2927,6115,2610,2.61,,0.68,,1.93,
37163970301,140,37,163,99999,999,,,Census Tract 9703.01,6549,2637,5858,2299,2.76,,0.76,,2.00,
37163970302,140,37,163,99999,999,,,Census Tract 9703.02,5132,2154,4591,1878,2.70,,0.70,,2.00,
37163970400,140,37,163,99999,999,,,Census Tract 9704,5315,2461,5288,2322,2.44,,0.58,,1.87,
37163970500,140,37,163,99999,999,,,Census Tract 9705,5933,2578,5236,2282,2.59,,0.67,,1.92,
37163970600,140,37,163,99999,999,,,Census Tract 9706,5094,2069,4985,2024,2.39,,0.64,,1.76,
37163970700,140,37,163,99999,999,,,Census Tract 9707,6104,2801,5857,2660,2.40,,0.57,,1.83,
37163970800,140,37,163,99999,999,,,Census Tract 9708,6969,2803,6637,2637,2.62,,0.71,,1.91,
37163970900,140,37,163,99999,999,,,Census Tract 9709,3161,1444,3298,1410,2.57,,0.68,,1.89,
37165010101,140,37,165,29900,354,,,Census Tract 101.01,3605,1522,3428,1375,2.43,,0.55,,1.88,
37165010102,140,37,165,29900,354,,,Census Tract 101.02,5186,2517,4932,2275,2.23,,0.57,,1.66,
37165010500,140,37,165,29900,354,,,Census Tract 105,7281,3070,12053,4971,2.64,,0.69,,1.94,
37165010600,140,37,165,29900,354,,,Census Tract 106,7486,3169,7540,3072,2.65,,0.70,,1.95,
37167930101,140,37,167,10620,172,,,Census Tract 9301.01,4482,1726,4189,1574,2.55,,0.58,,1.97,
37167930200,140,37,167,10620,172,,,Census Tract 9302,4446,1765,4034,1566,2.36,,0.50,,1.86,
37167930500,140,37,167,10620,172,,,Census Tract 9305,3588,1603,3577,1537,2.48,,0.62,,1.86,
37167930801,140,37,167,10620,172,,,Census Tract 9308.01,4525,1939,4204,1698,2.55,,0.60,,1.95,
37167930802,140,37,167,10620,172,,,Census Tract 9308.02,4541,1854,4219,1624,2.65,,0.66,,1.98,
37167931000,140,37,167,10620,172,,,Census Tract 9310,5806,2659,5468,2300,2.49,,0.57,,1.92,
37167931100,140,37,167,10620,172,,,Census Tract 9311,5754,3002,5853,2871,2.46,,0.55,,1.92,
37167931201,140,37,167,10620,172,,,Census Tract 9312.01,6111,3122,6394,3003,2.24,,0.55,,1.69,
37169070100,140,37,169,49180,268,,,Census Tract 701,6720,3181,6456,2841,2.45,,0.53,,1.93,
37169070200,140,37,169,49180,268,,,Census Tract 702,3660,1835,3678,1719,2.36,,0.49,,1.87,
